code	string
2470	ake
2471	e the
2472	e pi
2473	ictu
2474	ure 
2475	 dow
2476	wn.
2477	. "B
2478	Bo
2479	oth w
2480	wer
2481	re ha
2482	app
2483	py 
2484	 to d
2485	do s
2486	so a
2487	and a
2488	apo
2489	olo
2490	ogi
2491	ised
2492	d p
2493	pro
2494	ofu
2495	usel
2496	ly f
2497	for the 
2498	 er
2499	rro
2500	or.
2501	. No
2502	othi
2503	ing d
2504	don
2505	ne o
2506	out 
2507	 of m
2508	mal
2509	lice
2510	e, j
2511	jus
2512	st l
2513	lan
2514	ngu
2515	uag
2516	ge is
2517	ssue
2518	es."
2519	"He
2520	e is 
2521	 rea
2522	ali
2523	isti
2524	ic 
2525	 tho
2526	ough
2527	h abo
2528	out m
2529	mai
2530	inta
2531	aini
2532	ing h
2533	his f
2534	facial
2535	l an
2536	nony
2537	ymit
2538	ty.
2539	."It 
2540	 will e
2541	end 
2542	 ev
2543	ven
2544	ntu
2545	uall
2546	ly,
2547	, but
2548	t wh
2549	hen 
2550	 it d
2551	doe
2552	es I
2553	I ha
2554	ave 
2555	 a s
2556	sol
2557	lut
2558	tion w
2559	whic
2560	ch I
2561	I ca
2562	all t
2563	the S
2564	Sp
2565	parta
2566	acu
2567	us h
2568	hack
2569	k.
2570	."In
2571	n the
2572	e 1
2573	19
2574	96
2575	60
2576	0s
2577	s fi
2578	ilm
2579	m,
2580	, the s
2581	sla
2582	ave'
2583	's i
2584	ident
2585	tit
2586	ty w
2587	was 
2588	 prot
2589	tect
2590	ted 
2591	 when 
2592	 man
2593	ny of
2594	f hi
2595	is fe
2596	ello
2597	ow s
2598	slav
2599	ves s
2600	stoo
2601	od
2602	d u
2603	up 
2604	 and d
2605	decl
2606	lare
2607	ed:
2608	: "I
2609	I'm 
2610	 Sp
2611	partac
2612	cus
2613	s."
2614	"M
2615	Mr Hi
2616	irs
2617	shon 
2618	 has 
2619	 ad
2620	dap
2621	pt
2622	ted t
2623	that i
2624	idea 
2625	 for 
2626	 the d
2627	digi
2628	ita
2629	al a
2630	age
2631	e."A
2632	A 
2633	 cou
2634	upl
2635	le o
2636	of y
2637	yea
2638	ars 
2639	 ag
2640	go,
2641	, I
2642	I a
2643	aske
2644	ed fr
2645	rien
2646	nds 
2647	 to tag
2648	g p
2649	pictur
2650	res 
2651	 of r
2652	ran
2653	ndo
2654	om 
2655	 pe
2656	eopl
2657	le,
2658	, a
2659	anim
2660	mals
2661	s, m
2662	mine
2663	eral
2664	ls w
2665	with 
2666	 my 
2667	 na
2668	ame 
2669	 and f
2670	flo
2671	ood
2672	d Go
2673	oogle
2674	e wit
2675	th t
2676	them
2677	m.
2678	."S
2679	So
2680	o n
2681	now, 
2682	 when o
2683	one p
2684	picture
2685	e sl
2686	lip
2687	ps 
2688	 thr
2689	roug
2690	gh t
2691	the n
2692	net,
2693	, it
2694	t wo
2695	on'
2696	't 
2697	 matt
2698	ter b
2699	beca
2700	aus
2701	se y
2702	you 
2703	 are 
2704	 not
2705	t go
2706	oin
2707	ng to
2708	o b
2709	be a
2710	able
2711	e to 
2712	 te
2713	ell 
2714	 whic
2715	ch o
2716	one i
2717	is m
2718	me."
